cluster_id;cluster_subcluster_indicatie;cluster_geometrie;cluster_wgs84_lat;cluster_wgs84_lon;cluster_datum_opvoer_cluster;cluster_datum_wijziging;cluster_datum_ontstaan_cluster;cluster_datum_einde_cluster;cluster_status;cluster_fractie_volume;cluster_fractie_aantal;gbd_buurt_identificatie;gbd_buurt_volgnummer;gbd_buurt_naam;gbd_buurt_code;gbd_buurt_begingeldigheid;gbd_buurt_cbs_code;gbd_wijk_identificatie;gbd_wijk_volgnummer;gbd_wijk_naam;gbd_wijk_code;gbd_wijk_begingeldigheid;gbd_wijk_cbs_code;gbd_stadsdeel_identificatie;gbd_stadsdeel_volgnummer;gbd_stadsdeel_naam;gbd_stadsdeel_code;gbd_stadsdeel_begingeldigheid;gbd_ggwgebied_identificatie;gbd_ggwgebied_volgnummer;gbd_ggwgebied_naam;gbd_ggwgebied_code;gbd_ggwgebied_begingeldigheid;woonplaats_naam;woonplaats_begingeldigheid;bag_openbareruimte_identificatie;bag_openbareruimte_volgnummer;bag_openbareruimte_naam;bag_openbareruimte_type;bag_openbareruimte_begingeldigheid;bag_adres_identificatie_verblijfsobject;bag_adres_identificatie_nummeraanduiding;bag_adres_identificatie_openbare_ruimte;bag_adres_identificatie_woonplaats;bag_adres_volgnummer_verblijfsobject;bag_adres_volgnummer_nummeraanduiding;bag_adres_volgnummer_openbare_ruimte;bag_adres_volgnummer_woonplaats;bag_adres_openbare_ruimte_naam;bag_adres_nummeraanduiding_huisnummer;bag_adres_nummeraanduiding_huisletter;bag_adres_nummeraanduiding_huisnummertoevoeging;bag_adres_nummeraanduiding_postcode;bag_adres_woonplaatsnaam;bag_adres_begingeldigheid
119619.097|487606.850;false;POINT(119619.097135571 487606.850039772);52.37519290;4.86763147;2020-01-28 15:15:20.500395;2005-01-01 00:00:00;2005-01-01;;1;"{""Rest:5 m3"",""Glas:4 m3"",""Papier:5 m3""}";{Rest:1,Glas:1,Papier:1};3630000000559;3;Marcanti;E15d;2015-01-01;BU03631503;3630012052017;3;Centrale Markt;E15;2015-01-01;WK036315;3630011872036;3;West;E;2015-01-01;3630950000002;2;Westerpark;DX03;2019-10-03;Amsterdam;2014-01-10;0363300000005782;7;Marcantilaan;Weg;2014-01-10;0363010012114986;0363200012116739;0363300000005782;3594;12;11;7;3;Marcantilaan;1;A;;1051LN;Amsterdam;2018-12-27
119622.267|486030.926;false;POINT(119622.266588476 486030.926205388);52.36102985;4.86784385;2020-01-28 15:15:20.500395;2016-10-13 00:00:00;2016-10-13;;1;"{""Rest:10 m3"",""Glas:10 m3""}";{Rest:2,Glas:2};3630000000569;2;WG-terrein;E20b;2010-05-01;BU03632001;3630012052051;2;Helmersbuurt;E20;2010-05-01;WK036320;3630011872036;3;West;E;2015-01-01;3630950000004;2;Oud-West, De Baarsjes;DX05;2019-10-03;Amsterdam;2014-01-10;0363300000003698;8;Gerard Brandtstraat;Weg;2014-01-10;0363010012122532;0363200012124352;0363300000004784;3594;9;3;8;3;Overtoom;296;A;;1054JC;Amsterdam;2017-09-19
119625.597|487563.353;false;POINT(119625.597490132 487563.353034919);52.37480240;4.86773150;2020-01-28 15:15:20.500395;2009-09-01 00:00:00;2009-09-01;;1;"{""Rest:5 m3""}";{Rest:1};3630000000559;3;Marcanti;E15d;2015-01-01;BU03631503;3630012052017;3;Centrale Markt;E15;2015-01-01;WK036315;3630011872036;3;West;E;2015-01-01;3630950000002;2;Westerpark;DX03;2019-10-03;Amsterdam;2014-01-10;0363300000005782;7;Marcantilaan;Weg;2014-01-10;0363010000921436;0363200000378424;0363300000005782;3594;8;3;7;3;Marcantilaan;129;;;1051LW;Amsterdam;2013-02-23
119627.813|484757.604;false;POINT(119627.813034811 484757.60431421);52.34958649;4.86805916;2020-01-28 15:15:20.500395;2017-01-12 00:00:00;2017-01-12;;1;"{""Rest:10 m3""}";{Rest:2};3630000000825;2;Minervabuurt Noord;K49d;2010-05-01;BU03634903;3630012052057;2;Apollobuurt;K49;2010-05-01;WK036349;3630011872038;3;Zuid;K;2015-01-01;3630950000009;2;Oud-Zuid;DX10;2019-10-03;Amsterdam;2014-01-10;0363300000005124;8;Titiaanstraat;Weg;2014-01-10;0363010000828283;0363200000286546;0363300000005124;3594;11;3;8;3;Titiaanstraat;29;;1;1077RG;Amsterdam;2018-11-02
119632.310|485986.169;false;POINT(119632.310495034 485986.168884712);52.36062825;4.86799600;2020-01-28 15:15:20.500395;2016-12-14 00:00:00;2016-12-14;;1;"{""Rest:5 m3"",""Glas:5 m3""}";{Rest:1,Glas:1};3630000000574;2;Vondelparkbuurt Midden;E22b;2010-05-01;BU03632201;3630012052052;2;Vondelbuurt;E22;2010-05-01;WK036322;3630011872036;3;West;E;2015-01-01;3630950000004;2;Oud-West, De Baarsjes;DX05;2019-10-03;Amsterdam;2014-01-10;0363300000003698;8;Gerard Brandtstraat;Weg;2014-01-10;0363010000768932;0363200000229017;0363300000004784;3594;6;3;8;3;Overtoom;255;;2;1054HW;Amsterdam;2010-09-09
119633.587|486139.649;false;POINT(119633.587120344 486139.648834825);52.36200770;4.86799860;2020-01-28 15:15:20.500395;2016-10-13 00:00:00;2016-10-13;;1;"{""Glas:5 m3""}";{Glas:1};3630000000569;2;WG-terrein;E20b;2010-05-01;BU03632001;3630012052051;2;Helmersbuurt;E20;2010-05-01;WK036320;3630011872036;3;West;E;2015-01-01;3630950000004;2;Oud-West, De Baarsjes;DX05;2019-10-03;Amsterdam;2014-01-10;0363300000003855;8;Nicolaas Beetsstraat;Weg;2014-01-10;0363010000750429;0363200000210986;0363300000003855;3594;6;3;8;3;Nicolaas Beetsstraat;144;;2;1054XV;Amsterdam;2010-09-09
119634.451|481996.275;false;POINT(119634.450759008 481996.27526);52.32476995;4.86844660;2020-01-28 15:15:20.500395;2001-01-01 00:00:00;2001-01-01;;1;"{""Glas:3 m3"",""Papier:4 m3"",""Plastic:4 m3"",""Textiel:3 m3""}";{Glas:1,Papier:1,Plastic:1,Textiel:1};3630000000848;2;Buitenveldert Zuidwest;K90d;2010-05-01;BU03639003;3630012052010;4;Buitenveldert-West;K90;2015-01-01;WK036390;3630011872038;3;Zuid;K;2015-01-01;3630950000010;2;Buitenveldert, Zuidas;DX11;2019-10-03;Amsterdam;2014-01-10;0363300000003045;7;Buitenveldertselaan;Weg;2014-01-10;0363010012080435;0363200012081493;0363300000003045;3594;15;4;7;3;Buitenveldertselaan;158;G;;1081AB;Amsterdam;2015-06-17
119635.118|487094.321;false;POINT(119635.11764553 487094.321092072);52.37058770;4.86792065;2020-01-28 15:15:20.500395;2017-09-13 00:00:00;2017-09-13;;1;"{""Rest:12 m3""}";{Rest:4};3630000000563;2;Bellamybuurt Noord;E18a;2010-05-01;BU03631800;3630012052049;2;Kinkerbuurt;E18;2010-05-01;WK036318;3630011872036;3;West;E;2015-01-01;3630950000004;2;Oud-West, De Baarsjes;DX05;2019-10-03;Amsterdam;2014-01-10;0363300000002935;8;Bilderdijkkade;Weg;2014-01-10;0363010000585324;0363200000047722;0363300000002935;3594;9;3;8;3;Bilderdijkkade;20;A;2;1052RW;Amsterdam;2013-02-04
119635.147|482667.107;false;POINT(119635.147122408 482667.107275757);52.33079900;4.86838639;2020-01-28 15:15:20.500395;2015-01-01 00:00:00;2015-01-01;;1;"{""Textiel:3 m3""}";{Textiel:1};3630023753999;1;Buitenveldert West Midden;K90i;2015-01-01;BU03639008;3630012052010;4;Buitenveldert-West;K90;2015-01-01;WK036390;3630011872038;3;Zuid;K;2015-01-01;3630950000010;2;Buitenveldert, Zuidas;DX11;2019-10-03;Amsterdam;2014-01-10;0363300000003045;7;Buitenveldertselaan;Weg;2014-01-10;0363010000652721;0363200000114911;0363300000003761;3594;9;3;7;3;Groot-Essenburg;2;;;1081HG;Amsterdam;2013-02-09
119636.337|485177.846;false;POINT(119636.337085802 485177.845837303);52.35336388;4.86814009;2020-01-28 15:15:20.500395;2015-01-01 00:00:00;2015-01-01;;1;"{""Rest:7 m3"",""Glas:5 m3"",""Papier:5 m3"",""Plastic:5 m3"",""Textiel:5 m3""}";{Rest:1,Glas:1,Papier:1,Plastic:1,Textiel:1};3630000000803;2;Valeriusbuurt Oost;K46a;2010-05-01;BU03634600;3630012052053;2;Willemspark;K46;2010-05-01;WK036346;3630011872038;3;Zuid;K;2015-01-01;3630950000009;2;Oud-Zuid;DX10;2019-10-03;Amsterdam;2014-01-10;0363300000003319;8;Dufaystraat;Weg;2014-01-10;0363010000694267;0363200000156026;0363300000003511;3594;12;3;8;3;Johannes Verhulststraat;168;;2;1075HC;Amsterdam;2018-11-02
