WKT,id,id_number,serial_number,active,operational_date,placing_date,owner,waste_type,waste_name,container_type_id,stadsdeel,buurt_code,text
"POINT (4.93865333494796 52.3653063832804)","111060",REM15529,"12345","1",2008/01/01 01:00:00+01,2008/01/01 01:00:00+01,"{""id"": 111, ""name"": ""M Oost""}","1",Rest,"441",M,M31a,"Soendastraat 10, Amsterdam"
"POINT (4.8475555 52.3796775)","14294",RE4510,BAW01714,"1",2013/06/28 02:00:00+02,2013/06/28 02:00:00+02,"{""id"": 110, ""name"": ""E West""}","1",Rest,"363",E,E37c,"Leeuwendalersweg 44, Amsterdam"
"POINT (4.8674323 52.3488055)","47180",GLK02023,BAZ000180,"1",2016/01/01 01:00:00+01,2016/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","2",Glas,"3292",K,K49d,"Olympiaplein 29, Amsterdam"
"POINT (4.93591099977493 52.4072338569246)","117315",PLN00100,HBD2.018.2590,"1",2019/07/23 02:00:00+02,2019/07/02 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","25",Plastic,"3324",N,N74c,"H. Stolleplantsoen 35, Amsterdam"
"POINT (4.91016408427868 52.3579320825096)","9842",RE8966,BAO01323,"1",2012/03/29 02:00:00+02,2012/03/29 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","1",Rest,"341",M,M28a,"Wibautstraat 9, Amsterdam"
"POINT (4.92673451837618 52.3685924490743)","62065",PL401,BAMA00008,"1",2015/01/01 01:00:00+01,2015/01/01 01:00:00+01,"{""id"": 112, ""name"": ""A Centrum""}","25",Plastic,"3641",A,A09e,"Czaar Peterstraat 33, Amsterdam"
"POINT (4.89059507846832 52.3554972985912)","47122",GLK02043,BAZ000151,"1",2016/01/01 01:00:00+01,2016/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","2",Glas,"3292",K,K24b,"Gerard Doustraat 56, Amsterdam"
"POINT (4.8032546 52.3521589)","27732",REF62189,"555873","1",2011/11/02 01:00:00+01,2011/11/02 01:00:00+01,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"2331",F,F81e,"Hoekenes 94, Amsterdam"
"POINT (4.80690345168114 52.3619354777582)","29874",REF31230,"664216","1",2014/06/29 02:00:00+02,2014/06/29 02:00:00+02,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"628",F,F81b,"Ruimzicht 67, Amsterdam"
"POINT (4.79000553488731 52.3621197465579)","121790",PLF,HBD2.01,"2",,2020/07/31 02:00:00+02,"{""id"": 16, ""name"": ""F Nieuw-West""}","25",Plastic,"3582",F,F82a,Saaftingestraat / Willemskerkestraat
"POINT (4.8742753 52.3438814)","49878",REK00634,BAZ001529,"1",2001/01/01 01:00:00+01,2001/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","1",Rest,"3313",K,K59a,"Willem Kesstraat 31, Amsterdam"
"POINT (4.9960779212347 52.3562005803728)","107087",REM15187,HBD2.018.1525,"1",2018/07/09 02:00:00+02,2018/07/09 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","1",Rest,"3588",M,M35f,"Maria Austriastraat 174, Amsterdam"
"POINT (4.850137118 52.365972879)","59865",GL0039,BAW02515,"1",,2016/03/08 01:00:00+01,"{""id"": 110, ""name"": ""E West""}","2",Glas,"3567",E,E42d,Orteliuskade 16
"POINT (4.8832095 52.3277743)","48216",REK01279,BAZ000698,"1",2001/01/01 01:00:00+01,2001/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","1",Rest,"3310",K,K91c,"Van Nijenrodeweg 179, Amsterdam"
"POINT (4.9046233 52.4090355)","73179",REN00028,HBD2.016.332,"1",2017/07/17 02:00:00+02,2017/07/14 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","1",Rest,"3320",N,N65d,"Galastraat 20, Amsterdam"
"POINT (4.8527116 52.3728436)","60181",REE00364,BAW02685,"1",2015/10/30 01:00:00+01,2015/10/30 01:00:00+01,"{""id"": 110, ""name"": ""E West""}","1",Rest,"3320",E,E41a,"Vespuccistraat 118, Amsterdam"
"POINT (4.93688395014033 52.3637919451853)","112290",PLM80252,HBD2.019.1003,"1",2019/07/08 02:00:00+02,2019/07/08 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","25",Plastic,"3591",M,M31a,"Javastraat 117, Amsterdam"
"POINT (4.874724 52.3681758)","78478",RE0428,BAW003140,"1",2017/07/03 02:00:00+02,2017/07/03 02:00:00+02,"{""id"": 110, ""name"": ""E West""}","1",Rest,"3320",E,E17a,"Da Costastraat 93, Amsterdam"
"POINT (4.931569 52.4072346)","53687",PAN1086,BAN000990,"1",2008/05/21 02:00:00+02,2008/05/21 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","6",Papier,"3319",N,N74c,"Scheurleerweg nst brug Jeugdland, Amsterdam"
"POINT (4.95800770819187 52.3187417510969)","122755",GLT0030,HBD2.01,"2",2020/12/31 01:00:00+01,2020/12/31 01:00:00+01,"{""id"": 113, ""name"": ""T Zuidoost""}","2",Glas,"3323",T,T93d,"Patrice Lumumbastraat 1, Amsterdam"
"POINT (4.8128385 52.3545678)","27791",REF62196,BANWS00065,"1",2011/03/15 01:00:00+01,2011/03/15 01:00:00+01,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"2331",F,F81e,"Pieter Calandlaan 209, Amsterdam"
"POINT (4.93001349270344 52.3986008776043)","57650",PAN00009,HBD.2.016.1798,"1",2016/12/16 01:00:00+01,2016/12/16 01:00:00+01,"{""id"": 181, ""name"": ""N Noord""}","6",Papier,"3322",N,N69c,"Loenermark 317, Amsterdam"
"POINT (4.8018951 52.3440279)","28501",PAF60699,"553891","1",2016/01/22 01:00:00+01,2010/07/01 02:00:00+02,"{""id"": 16, ""name"": ""F Nieuw-West""}","6",Papier,"138",F,F88h,"Kortrijk 43, Amsterdam"
"POINT (4.93960423395038 52.3641855519428)","82792",REM15540,HBD2.015.1969,"1",2015/05/01 02:00:00+02,2015/05/01 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","1",Rest,"3588",M,M32a,"Molukkenstraat 59, Amsterdam"
"POINT (4.88367893965915 52.3886564513339)","11042",PA1020,BAW00088,"1",2005/01/01 01:00:00+01,2005/01/01 01:00:00+01,"{""id"": 110, ""name"": ""E West""}","6",Papier,"339",E,E13b,"Van Noordtkade 36, Amsterdam"
"POINT (4.89080026745796 52.4188539234255)","75239",REN00040,"34625","1",2005/11/29 01:00:00+01,2017/10/12 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","1",Rest,"3586",N,N66f,"Rosmolen 1, Amsterdam"
"POINT (4.93928184499964 52.3656083161903)","113641",REM,HBD2.01,"2",2019/12/31 01:00:00+01,2019/12/31 01:00:00+01,"{""id"": 111, ""name"": ""M Oost""}","1",Rest,"3588",M,M31a,"Billitonstraat 12, Amsterdam"
"POINT (4.8018749 52.3507089)","29991",PAF62566,"559499","1",2013/11/02 01:00:00+01,2013/11/02 01:00:00+01,"{""id"": 16, ""name"": ""F Nieuw-West""}","6",Papier,"1994",F,F82d,"Jan van Zutphenstraat 51, Amsterdam"
"POINT (4.8863943 52.3266373)","48158",REK01195,BAZ000669,"1",2001/01/01 01:00:00+01,2001/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","1",Rest,"3310",K,K91c,"Noordbrabantstraat 176, Amsterdam"
"POINT (4.9570620618556 52.3179106968666)","107613",RET20318,HBD2.016.0661,"1",2017/07/25 02:00:00+02,2017/07/25 02:00:00+02,"{""id"": 113, ""name"": ""T Zuidoost""}","1",Rest,"3320",T,T93d,"Claus van Amsbergstraat 94, Amsterdam"
"POINT (4.8139599 52.3548069)","28179",REF53717,??,"1",2011/11/29 01:00:00+01,2011/11/29 01:00:00+01,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"244",F,F81e,"Pieter Calandlaan 191, Amsterdam"
"POINT (4.96223419904709 52.3915286109344)","52673",REN101419,BAN000483,"1",2006/09/14 02:00:00+02,2006/09/14 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","1",Rest,"3317",N,N68e,"Oosterendstr t/o 62, Amsterdam"
"POINT (4.9100374 52.3413926)","49190",REK00835,BAZ001185,"1",2001/01/01 01:00:00+01,2001/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","1",Rest,"3310",K,K54b,"Boterdiepstraat 66, Amsterdam"
"POINT (4.9348803400062 52.3589417131062)","111980",PLM80090,HBD2.018.1684,"1",2019/03/28 01:00:00+01,2019/03/28 01:00:00+01,"{""id"": 111, ""name"": ""M Oost""}","25",Plastic,"3591",M,M31c,"Celebesstraat 110, Amsterdam"
"POINT (4.93955392157659 52.3598607075953)","111850",REM16407,HBD2.019.0803,"1",2019/05/13 02:00:00+02,2019/05/13 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","1",Rest,"3588",M,M31c,"Halmaheirastraat 28, Amsterdam"
"POINT (4.8883944 52.4134254)","53305",GLN1051,BAN000799,"1",2013/08/19 02:00:00+02,2013/08/19 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","2",Glas,"3318",N,N65b,"Maanstr tussen 43 en 45, Amsterdam"
"POINT (4.8770525 52.3253725)","48330",REK01327,BAZ000755,"1",2001/01/01 01:00:00+01,2001/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","1",Rest,"3310",K,K90c,"Ter Hooge 16, Amsterdam"
"POINT (4.85404998064041 52.357207696557)","58245",REK00453,BAZ001770,"1",2017/01/12 01:00:00+01,2017/01/12 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","1",Rest,"3585",K,K44a,"Sloterkade 19, Amsterdam"
"POINT (4.8406779 52.3538845)","108451",REF31813,HBD2.018.3487,"1",2018/10/22 02:00:00+02,2018/10/22 02:00:00+02,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"3574",F,F87a,"Koningin Wilhelminaplein 280, Amsterdam"
"POINT (4.9067749 52.3624492)","16254",GL0663,BAC00226,"1",2012/03/29 02:00:00+02,2012/03/29 02:00:00+02,"{""id"": 112, ""name"": ""A Centrum""}","2",Glas,"463",A,A08a,"Nieuwe Achtergracht 31, Amsterdam"
"POINT (4.81714211404324 52.3490617860436)","81659",REF31464,HBD2.017.3373,"1",2017/12/14 01:00:00+01,2017/12/14 01:00:00+01,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"3574",F,F88f,"Hechtelstraat 1, Amsterdam"
"POINT (4.9125554 52.3587436)","9856",PA6115,BAO01330,"1",2012/03/29 02:00:00+02,2012/03/29 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","6",Papier,"344",M,M28a,"Tilanusstraat 55, Amsterdam"
"POINT (4.93539065122604 52.3982940161463)","51983",REN101074,BAN000138,"1",2007/04/24 02:00:00+02,2007/04/24 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","1",Rest,"3317",N,N69k,"Bovenover 296-475 t/o Apotheek, Amsterdam"
"POINT (4.91976041346788 52.401969666946)","120134",PAN00076,HBD2.019.2993,"1",2019/10/28 01:00:00+01,2019/10/28 01:00:00+01,"{""id"": 181, ""name"": ""N Noord""}","6",Papier,"3322",N,N70b,"Spyridon Louisweg 104, Amsterdam"
"POINT (4.7773479 52.3485565)","28158",REF71952,"557405","1",2016/01/29 01:00:00+01,2016/01/29 01:00:00+01,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"244",F,F84b,"Pracanalaan 6, Amsterdam"
"POINT (4.92869680746708 52.3657352861691)","84517",GLM70242,HBD2.016.1229,"1",2017/06/07 02:00:00+02,2017/06/07 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","2",Glas,"3572",M,M29a,"Roomtuintjes 71, Amsterdam"
"POINT (4.8421564 52.3482614)","29404",REF60807,"661728","1",2016/02/26 01:00:00+01,2013/07/01 02:00:00+02,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"1976",F,F87c,"Naaldwijkstraat 7, Amsterdam"
"POINT (4.99415343626652 52.3559970384134)","107043",REM15504,HBD2.018.1586,"1",2018/07/20 02:00:00+02,2018/07/20 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","1",Rest,"3588",M,M35f,"IJburglaan 953, Amsterdam"
"POINT (4.88616809248924 52.3335386661641)","53891",PLK00046,BAN001092,"1",2017/03/13 01:00:00+01,2017/03/13 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","25",Plastic,"3641",K,K91a,"De Klencke 73, Amsterdam"
"POINT (4.90473031997681 52.3367550882606)","46980",GLK01918,BAZ000080,"1",2001/01/01 01:00:00+01,2001/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","2",Glas,"3288",K,K54c,"Zuidelijke Wandelweg 9, Amsterdam"
"POINT (4.91649761795315 52.3394613452727)","106253",REM15127,HBD2.018.1576,"1",2018/08/22 02:00:00+02,2018/08/22 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","1",Rest,"3588",M,M58g,"Amstelvlietstraat 475, Amsterdam"
"POINT (4.7978902 52.3555137)","28488",REF95741,"661517","1",2013/11/12 01:00:00+01,2013/11/12 01:00:00+01,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"2085",F,F82c,"Ekingenstraat 39, Amsterdam"
"POINT (4.92684035561979 52.3580727996973)","123335",TEM90046,"446030","1",2015/01/01 01:00:00+01,2015/01/01 01:00:00+01,"{""id"": 111, ""name"": ""M Oost""}","7",Textiel,"3287",M,M29b,"Linnaeusstraat 107, Amsterdam"
"POINT (4.8069549 52.3564963)","74885",REF31343,HBD2.017.3337,"1",2017/10/05 02:00:00+02,2017/10/05 02:00:00+02,"{""id"": 16, ""name"": ""F Nieuw-West""}","1",Rest,"3574",F,F81c,"Hoekenespad 18, Amsterdam"
"POINT (4.9198776 52.3701699)","16118",PAA00043,BAC00096,"1",2012/03/29 02:00:00+02,2012/03/29 02:00:00+02,"{""id"": 112, ""name"": ""A Centrum""}","6",Papier,"321",A,A09c,"Kleine Wittenburgerstraat 52, Amsterdam"
"POINT (4.9066286 52.3463217)","49090",REK00806,BAZ001135,"1",2001/01/01 01:00:00+01,2001/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","1",Rest,"3310",K,K54a,"Vrijheidslaan 69, Amsterdam"
"POINT (4.8470799923598 52.3468324061353)","47328",GLB00033,00004glas,"1",2019/10/01 02:00:00+02,2019/10/01 02:00:00+02,"{""id"": 67, ""name"": ""K Zuid""}","2",Glas,"4599",K,K44d,"Aalsmeerplein 1, Amsterdam"
"POINT (4.9047406 52.3410287)","49318",REK00871,BAZ001249,"1",2001/01/01 01:00:00+01,2001/01/01 01:00:00+01,"{""id"": 67, ""name"": ""K Zuid""}","1",Rest,"3310",K,K54c,"Hunzestraat 120, Amsterdam"
"POINT (4.89922910928726 52.4051119746589)","53725",PAN1114,BAN001009,"1",2013/05/24 02:00:00+02,2013/05/24 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","6",Papier,"3319",N,N65d,"Vlakkerweg t/o 119-127, Amsterdam"
"POINT (4.8393403 52.3530135)","107712",PAF32248,HBD2.018.,"1",2018/10/01 02:00:00+02,2018/10/01 02:00:00+02,"{""id"": 16, ""name"": ""F Nieuw-West""}","6",Papier,"3576",F,F87a,"Koningin Wilhelminaplein 42, Amsterdam / Fregelaan"
"POINT (4.8763385 52.3744495)","16242",GL0679,BAC00158,"1",2012/03/29 02:00:00+02,2012/03/29 02:00:00+02,"{""id"": 112, ""name"": ""A Centrum""}","2",Glas,"356",A,A06e,"Marnixstraat 287, Amsterdam"
"POINT (4.96844351291657 52.3798055641253)","54145",PL712,BAN001219,"1",2016/01/01 01:00:00+01,2016/01/01 01:00:00+01,"{""id"": 181, ""name"": ""N Noord""}","25",Plastic,"3641",N,N73b,"Schellingwouderdijk 394, Amsterdam"
"POINT (4.93701437255368 52.3579940856518)","111963",PLM80091,HBD2.018.1679,"1",2019/04/02 02:00:00+02,2019/04/02 02:00:00+02,"{""id"": 111, ""name"": ""M Oost""}","25",Plastic,"3591",M,M31c,"Celebesstraat 153, Amsterdam"
"POINT (4.92308685556054 52.3695671458027)","110582",REA00001,REA00001,"1",2019/01/18 01:00:00+01,2019/01/18 01:00:00+01,"{""id"": 112, ""name"": ""A Centrum""}","1",Rest,"3320",A,A09d,"Oostenburgervoorstraat 55, Amsterdam"
"POINT (4.93454843759537 52.3956581929131)","52257",REN101208,BAN000275,"1",2007/04/25 02:00:00+02,2007/04/25 02:00:00+02,"{""id"": 181, ""name"": ""N Noord""}","1",Rest,"3317",N,N69k,"Het Breed naast school flat m, Amsterdam"
