,distance,penalties,simple penalties
321,140.56144156088095,84.40083204256815,252587.701
322,138.2625461341602,82.21148606935661,252279.274
323,136.1089171465735,80.08774585139963,251649.65400000004
324,137.58288872375925,81.59368350085852,250355.604
325,138.15735391817105,81.56198752456663,250183.735
326,136.03975720526526,80.26275271030305,251882.42299999998
327,138.74143471499647,82.53250030323393,249644.276
328,136.78970168615422,80.71104021212415,251555.105
329,135.63755597995032,80.10982233341257,249255.01499999998
330,138.0209797480581,82.13069843361457,249229.415
331,134.28565787191587,78.48631518480623,249962.824
332,137.59801791443707,81.52824508829421,249698.845
333,137.8577502598278,81.97441897390325,249312.08099999998
334,135.92460187329667,79.9759151400002,251057.39099999997
335,135.44121295462648,79.74952741564776,251098.33599999998
336,137.8233434923872,81.57879548968592,251115.46600000001
337,140.01673069254275,84.23456800128531,251456.39599999998
338,136.8353901692876,80.85350159963323,251159.79399999997
339,139.52510487714449,83.43051021983777,249817.987
340,134.05885183076907,78.1222028519684,249382.191
341,136.88624023721712,80.64459914642575,249487.32
342,135.79976978458606,79.7647527171361,252002.14200000002
343,138.65337500130954,82.58847634420259,251154.96500000003
344,137.67079106744066,81.36221841062348,252280.72499999998
345,137.81345616547242,81.78805947809745,253226.17599999998
346,136.4621599180149,80.75470721320978,249764.089
347,136.99651753202812,80.74139659876205,249816.868
348,134.79428966212038,79.30113597335273,251976.83199999997
349,138.44260685923422,82.16846208125224,252188.12600000005
350,135.1920127969526,79.2929381972553,252307.621
351,137.94165376141535,81.88538180598779,249979.13499999998
352,135.9123695949934,79.58908041754479,250188.44199999998
353,137.03489005413272,81.19397436573534,252227.517
354,139.33994304134347,83.04170253608552,251127.706
355,136.05153000907097,79.97357293050759,252037.21300000002
356,138.47220570643816,82.22504036449668,249716.559
357,138.51547249054644,82.78346466800394,251244.462
358,135.00096970805697,78.99380251478516,249276.27599999998
359,134.70503980220684,78.78977537848915,250971.753
360,139.96500010708465,83.87008572114826,248789.918
361,137.78188973811135,81.57020695156758,251413.228
362,137.59521008719568,81.42574968597421,249579.31799999997
363,138.7032081479093,82.98388232544212,251899.341
364,136.19905196371232,80.562356946541,252042.59399999998
365,137.07125660846893,80.80496731317147,249288.638
366,139.14761695011933,83.18339691980484,251264.905
367,135.441701365583,79.58440412652837,250611.323
368,139.05172008371562,82.70437035570035,249672.09
369,136.02842718143168,80.07104743615052,251116.868
370,137.10144568409615,81.14027977579562,250330.212
371,136.04183760114464,79.92891868598657,250715.96800000002
372,137.3622323172652,81.16285059370458,249457.018
373,139.22008903459079,83.29672059243775,252924.989
374,138.43247770153792,82.44583702568367,250245.65000000002
375,137.483208828781,81.57806572428926,251135.42
376,135.4049973649551,79.2304174159205,250404.97199999998
377,139.97213952247364,83.82348298658883,251371.789
378,136.64832303477556,80.4706887616899,250372.48700000002
379,135.3350252198442,79.21335279212306,250018.225
380,139.03934313096386,82.98328974540534,249685.931
381,136.84148301006266,80.74118532512605,253484.05800000002
382,137.59974780047813,81.09140077453895,250117.64600000004
383,139.5853439827191,83.39797715006645,252024.03499999997
384,138.00854859722253,82.04571958866505,250794.652
385,138.62021536209357,82.63479992745276,252832.24000000002
386,137.85883854158885,81.90989480632939,251536.354
387,137.40883110149696,81.56968236438085,251199.829
388,137.17593186367682,81.15096928436148,250315.452
389,138.68949060743256,82.46743850361929,249207.93300000002
390,135.21751709071205,79.45318801749553,252175.54499999998
391,133.65626670454793,77.75821016387995,249746.669
392,138.63708638902838,82.64560263472517,250161.817
393,133.05151146411976,77.29647586096586,248307.679
394,138.88138922646135,82.56942468499153,249387.87399999998
395,134.56550050791844,78.78616703123713,250862.54300000003
396,138.45697397183488,82.33924349100009,250232.25300000003
397,137.53242490455642,81.29900238891598,250355.259
398,136.3687170735293,80.21481982651754,250223.393
399,137.9853967492618,82.27626368863547,251352.332
